Title,Category,Img,Country,URL,Domain,Ideology
Anderson Reporter,fake-news,rightcenter011.png,United States,https://andersonreporter.com/,andersonreporter.com,Extreme-right
Anonymous News,fake-news,leftcenter05.png,,https://www.anonews.co/,anonews.co,Extreme-right
Antelope Valley Today,fake-news,rightcenter011.png,United States,https://antelopevalleytoday.com/,antelopevalleytoday.com,Extreme-right
Arab News,fake-news,rightcenter071.png,Saudi Arabia,https://www.arabnews.com/,arabnews.com,Extreme-right
Association of American Physicians and Surgeons (AAPS),fake-news,extremeright031.png,United States,https://aapsonline.org/,aapsonline.org,Extreme-right
Athens Reporter,fake-news,rightcenter011.png,United States,https://athensreporter.com/,athensreporter.com,Extreme-right
ATL Standard,fake-news,rightcenter011.png,United States,https://atlstandard.com/,atlstandard.com,Extreme-right
Auburn Times,fake-news,rightcenter011.png,United States,https://auburntimes.com/,auburntimes.com,Extreme-right
Backroom Buzz,fake-news,extremeright031.png,United States,https://backroombuzz.com/,backroombuzz.com,Extreme-right
Baldwin Times,fake-news,rightcenter011.png,United States,https://baldwintimes.com/,baldwintimes.com,Extreme-right
Banned Information,fake-news,extremeright061.png,,http://bannedinformation.com,bannedinformation.com,Extreme-right
Bare Naked Islam,fake-news,extremeright041.png,United States,https://www.barenakedislam.com/,barenakedislam.com,Extreme-right
Basnews Agency,fake-news,left10.png,Iraq,http://www.basnews.com/,basnews.com,Extreme-right
BB4SP,fake-news,extremeright051.png,United States,http://bb4sp.com/,bb4sp.com,Extreme-right
Bbarta24,fake-news,leftcenter08.png,Bangladesh,http://en.bbarta24.net/,en.bbarta24.net,Extreme-right
BDNews24,fake-news,leftcenter05.png,Bangladesh,https://bdnews24.com/,bdnews24.com,Extreme-right
Becker News,fake-news,right011.png,United States,https://beckernews.com/,beckernews.com,Extreme-right
Before it’s News Bias and Credibility Rating,fake-news,extremeright031.png,United States,http://beforeitsnews.com/,beforeitsnews.com,Extreme-right
Beijing Review,fake-news,leftcenter08.png,China,http://www.bjreview.com/,bjreview.com,Extreme-right
Benton Times,fake-news,rightcenter011.png,United States,https://bentontimes.com/,bentontimes.com,Extreme-right
Best Daily News,fake-news,extremeright031.png,Macedonia,http://bestdailynews.info/,bestdailynews.info,Extreme-right
Big Island Times,fake-news,rightcenter011.png,United States,https://bigislandtimes.com/,bigislandtimes.com,Extreme-right
Big League Politics,fake-news,extremeright051.png,United States,https://bigleaguepolitics.com/,bigleaguepolitics.com,Extreme-right
BillionBibles.org,fake-news,right011.png,United States,http://www.billionbibles.org,billionbibles.org,Extreme-right
Bipartisan Report,fake-news,extremeleft04.png,United States,https://bipartisanreport.com,bipartisanreport.com,Extreme-left
BitChute,fake-news,extremeright011.png,United Kingdom,https://www.bitchute.com/,bitchute.com,Extreme-right
Black Eye Politics,fake-news,extremeright021.png,,https://blackeyepolitics.com/,blackeyepolitics.com,Extreme-right
Black Genocide,fake-news,extremeright021.png,United States,http://www.blackgenocide.org,blackgenocide.org,Extreme-right
BlackNews.com,fake-news,left4.png,United States,https://www.blacknews.com/,blacknews.com,Extreme-right
Black Pigeon Speaks,fake-news,extremeright021.png,,http://blackpigeonspeaks.com/,blackpigeonspeaks.com,Extreme-right
BlingNews.com,fake-news,extremeright021.png,United States,http://www.blingnews.com,blingnews.com,Extreme-right
Bloomington Leader,fake-news,rightcenter011.png,United States,https://bloomingtonleader.com/,bloomingtonleader.com,Extreme-right
Blue Dot Daily,fake-news,extremeleft06.png,United States,https://www.bluedotdaily.com,bluedotdaily.com,Extreme-left
Blunt Force Truth,fake-news,extremeright041.png,United States,https://bluntforcetruth.com,bluntforcetruth.com,Extreme-right
Boise City Wire,fake-news,rightcenter011.png,United States,https://boisecitywire.com/,boisecitywire.com,Extreme-right
Bongino.com,fake-news,right011.png,United States,https://bongino.com,bongino.com,Extreme-right
Bossip,fake-news,extremeleft04.png,United States,https://bossip.com/,bossip.com,Extreme-left
Breaking Christian News,fake-news,extremeright051.png,United States,https://www.breakingchristiannews.com/,breakingchristiannews.com,Extreme-right
Breaking First,fake-news,extremeright021.png,,https://breakingfirst.com/,breakingfirst.com,Extreme-right
Breaking News House,fake-news,extremeright031.png,,https://breakingnewshouse.com/,breakingnewshouse.com,Extreme-right
Breaking Wide,fake-news,right011.png,,https://breakingwide.com/,breakingwide.com,Extreme-right
Breitbart,fake-news,extremeright061.png,United States,https://www.breitbart.com/,breitbart.com,Extreme-right
Brevard Sun,fake-news,rightcenter011.png,United States,https://brevardsun.com/,brevardsun.com,Extreme-right
Bridgeport Times,fake-news,rightcenter011.png,United States,https://bridgeporttimes.com/,bridgeporttimes.com,Extreme-right
Britain First,fake-news,extremeright041.png,United Kingdom,https://www.britainfirst.org/,britainfirst.org,Extreme-right
Caixin Global,fake-news,rightcenter112.png,China,https://www.caixinglobal.com/,caixinglobal.com,Extreme-right
Caldron Pool,fake-news,extremeright061.png,Australia,https://caldronpool.com/,caldronpool.com,Extreme-right
Canada Free Press,fake-news,extremeright021.png,United States,https://canadafreepress.com/,canadafreepress.com,Extreme-right
CCTV International (CCTV9),fake-news,leftcenter08.png,China,https://english.cctv.com/,english.cctv.com,Extreme-right
CDA Reporter,fake-news,rightcenter011.png,United States,https://cdareporter.com/,cdareporter.com,Extreme-right
Centennial State News,fake-news,rightcenter011.png,United States,https://centennialstatenews.com/,centennialstatenews.com,Extreme-right
True Activist,fake-news,extremeleft03.png,Germany,http://www.trueactivist.com/,trueactivist.com,Extreme-left
Centre for Research of Radicalism and National Security (CRRNS),fake-news,extremeright051.png,,http://researchantisemitism.ca,researchantisemitism.ca,Extreme-right
Center for Security Policy,fake-news,extremeright061.png,United States,https://www.centerforsecuritypolicy.org/,centerforsecuritypolicy.org,Extreme-right
Central Broward News,fake-news,rightcenter011.png,United States,https://centralbrowardnews.com/,centralbrowardnews.com,Extreme-right
Central Colorado News,fake-news,rightcenter011.png,United States,https://centralcoloradonews.com/,centralcoloradonews.com,Extreme-right
Central Georgia News,fake-news,rightcenter011.png,United States,https://centralgeorgianews.com/,centralgeorgianews.com,Extreme-right
Central Idaho Times,fake-news,rightcenter011.png,United States,https://centralidahotimes.com/,centralidahotimes.com,Extreme-right
Central OC Times,fake-news,rightcenter011.png,United States,https://centraloctimes.com/,centraloctimes.com,Extreme-right
Cerno (Cernovich.com),fake-news,extremeright031.png,United States,http://cernovich.com,cernovich.com,Extreme-right
CheckPoint Asia,fake-news,right031.png,,https://www.checkpointasia.net,checkpointasia.net,Extreme-right
Chico Times,fake-news,rightcenter011.png,United States,https://chicotimes.com/,chicotimes.com,Extreme-right
China Daily,fake-news,left7.png,China,http://www.chinadaily.com.cn/,chinadaily.com.cn,Extreme-right
China Global Television Network (CGTN),fake-news,leftcenter04.png,China,https://america.cgtn.com/,america.cgtn.com,Extreme-right
Christian Action Network,fake-news,extremeright021.png,United States,https://christianaction.org/,christianaction.org,Extreme-right
Church Militant,fake-news,extremeright051.png,United States,https://www.churchmilitant.com/,churchmilitant.com,Extreme-right
Clarion Project,fake-news,extremeright041.png,United States,https://clarionproject.org/,clarionproject.org,Extreme-right
Clash Daily,fake-news,extremeright031.png,United States,https://clashdaily.com/,clashdaily.com,Extreme-right
Clay County Times,fake-news,rightcenter011.png,United States,https://claycotimes.com/,claycotimes.com,Extreme-right
The Clover Chronicle,fake-news,extremeright041.png,,https://cloverchronicle.com,cloverchronicle.com,Extreme-right
CNS News,fake-news,extremeright061.png,United States,https://www.cnsnews.com/,cnsnews.com,Extreme-right
Coachella Today,fake-news,rightcenter011.png,United States,https://coachellatoday.com/,coachellatoday.com,Extreme-right
Coastal GA News,fake-news,rightcenter011.png,United States,https://coastalganews.com/,coastalganews.com,Extreme-right
Cobb Reporter,fake-news,rightcenter011.png,United States,https://cobbreporter.com/,cobbreporter.com,Extreme-right
Coconino News,fake-news,rightcenter011.png,United States,https://coconinonews.com/,coconinonews.com,Extreme-right
Columbus Standard,fake-news,rightcenter011.png,United States,https://columbusstandard.com/,columbusstandard.com,Extreme-right
Competitive Enterprise Institute,fake-news,right011.png,United States,https://cei.org/,cei.org,Extreme-right
Concerned Women for America,fake-news,extremeright051.png,United States,https://concernedwomen.org/blog/,concernedwomen.org,Extreme-right
Conservapedia,fake-news,extremeright021.png,United States,https://www.conservapedia.com,conservapedia.com,Extreme-right
Conservative Ammo,fake-news,extremeright041.png,United States,http://conservativeammo.com/,conservativeammo.com,Extreme-right
Conservative Beaver,fake-news,extremeright041.png,Canada,https://www.conservativebeaver.com/,conservativebeaver.com,Extreme-right
The Conservative Buzz,fake-news,extremeright061.png,United States,https://conservativebuzz.com,conservativebuzz.com,Extreme-right
Conservative Byte,fake-news,extremeright021.png,,http://conservativebyte.com,conservativebyte.com,Extreme-right
Conservative Daily News,fake-news,extremeright061.png,United States,https://www.conservativedailynews.com/,conservativedailynews.com,Extreme-right
Conservative Daily Post,fake-news,extremeright031.png,,https://conservativedailypost.com/,conservativedailypost.com,Extreme-right
Conservative Firing Line,fake-news,extremeright051.png,United States,http://conservativefiringline.com/,conservativefiringline.com,Extreme-right
Conservative Free Press,fake-news,extremeright031.png,,http://www.conservativefreepress.com,conservativefreepress.com,Extreme-right
Conservative Matrix,fake-news,right011.png,United States,http://conservativematrix.com/,conservativematrix.com,Extreme-right
Conservative Media,fake-news,extremeright041.png,,https://conservativemedia.com/,conservativemedia.com,Extreme-right
Conservative Playlist,fake-news,extremeright041.png,United States,https://conservativeplaylist.com/,conservativeplaylist.com,Extreme-right
Conservative Politics Today,fake-news,extremeright051.png,United States,https://www.facebook.com/conservativepoliticstoday/,facebook.com,Extreme-right
Conservative Post,fake-news,extremeright021.png,United States,https://conservativepost.com,conservativepost.com,Extreme-right
Conservative Tribune,fake-news,extremeright031.png,United States,https://www.westernjournal.com/ct/,westernjournal.com,Extreme-right
Conservatives Today,fake-news,extremeright031.png,United States,https://conservativetoday.org/,conservativetoday.org,Extreme-right
Constative,fake-news,rightcenter011.png,,https://constative.com/,constative.com,Extreme-right
Constitution State News,fake-news,rightcenter011.png,United States,https://constitutionstatenews.com/,constitutionstatenews.com,Extreme-right
Corona Transition,fake-news,right011.png,Switzerland,https://corona-transition.org/,corona-transition.org,Extreme-right
Council on AmericanIslamic Relations (CAIR),fake-news,rightcenter021.png,United States,https://www.cair.com/,cair.com,Extreme-right
Council for the National Interest,fake-news,leftcenter04.png,United States,https://councilforthenationalinterest.org/,councilforthenationalinterest.org,Extreme-right
Daily Headlines,fake-news,extremeright031.png,,http://dailyheadlines.net/,dailyheadlines.net,Extreme-right
Daily Mail,fake-news,right051.png,United Kingdom,https://www.dailymail.co.uk,dailymail.co.uk,Extreme-right
Daily Political Newswire,fake-news,right011.png,,https://dailypoliticalnewswire.com,dailypoliticalnewswire.com,Extreme-right
Daily Star UK,fake-news,rightcenter051.png,United Kingdom,https://www.dailystar.co.uk,dailystar.co.uk,Extreme-right
Daily Stormer,fake-news,extremeright011.png,United States,https://dailystormer.name/,dailystormer.name,Extreme-right
Daily Surge,fake-news,right011.png,United States,https://dailysurge.com/,dailysurge.com,Extreme-right
DavidHarrisJr.com,fake-news,extremeright031.png,United States,https://davidharrisjr.com/,davidharrisjr.com,Extreme-right
DC Alert,fake-news,extremeright051.png,,https://dcalert.com,dcalert.com,Extreme-right
DC Dirty Laundry,fake-news,extremeright021.png,United States,https://dcdirtylaundry.com,dcdirtylaundry.com,Extreme-right
DC Gazette,fake-news,extremeright031.png,,https://dcgazette.com/,dcgazette.com,Extreme-right
DEBKAfile,fake-news,right071.png,,https://www.debka.com,debka.com,Extreme-right
Decatur Times,fake-news,rightcenter011.png,United States,https://decaturtimes.com/,decaturtimes.com,Extreme-right
Deep Left Field,fake-news,extremeleft06.png,United States,http://deepleftfield.info/,deepleftfield.info,Extreme-left
Defend Europa,fake-news,extremeright041.png,,https://www.defendevropa.org,defendevropa.org,Extreme-right
Defiant America,fake-news,extremeright031.png,United States,https://defiantamerica.com/,defiantamerica.com,Extreme-right
DeKalb GA News,fake-news,rightcenter011.png,United States,https://dekalbganews.com/,dekalbganews.com,Extreme-right
Democratic National Committee (DNC),fake-news,left11.png,United States,https://democrats.org/,democrats.org,Extreme-right
Denver City Wire,fake-news,rightcenter011.png,United States,https://denvercitywire.com/,denvercitywire.com,Extreme-right
Deplorable Kel,fake-news,extremeright031.png,United States,https://deplorablekel.com,deplorablekel.com,Extreme-right
Discover the Networks,fake-news,extremeright061.png,United States,https://www.discoverthenetworks.org/,discoverthenetworks.org,Extreme-right
DJHJ Media,fake-news,extremeright031.png,United States,https://djhjmedia.com/,djhjmedia.com,Extreme-right
DNyuz,fake-news,rightcenter061.png,Armenia,https://dnyuz.com/,dnyuz.com,Extreme-right
Duval Times,fake-news,rightcenter011.png,United States,https://duvaltimes.com/,duvaltimes.com,Extreme-right
East Alameda News,fake-news,rightcenter011.png,United States,https://eastalamedanews.com/,eastalamedanews.com,Extreme-right
East Arapahoe News,fake-news,rightcenter011.png,United States,https://eastarapahoenews.com/,eastarapahoenews.com,Extreme-right
East Arizona News,fake-news,rightcenter011.png,United States,https://eastarizonanews.com/,eastarizonanews.com,Extreme-right
East Central Alabama News,fake-news,rightcenter011.png,United States,https://ecalabamanews.com/,ecalabamanews.com,Extreme-right
East Contra Costa News,fake-news,rightcenter011.png,United States,https://eastcontracostanews.com/,eastcontracostanews.com,Extreme-right
East Hillsborough News,fake-news,rightcenter011.png,United States,https://easthillsboroughnews.com/,easthillsboroughnews.com,Extreme-right
East Idaho Times,fake-news,rightcenter011.png,United States,https://eastidahotimes.com/,eastidahotimes.com,Extreme-right
East Indy News,fake-news,rightcenter011.png,United States,https://eastindynews.com/,eastindynews.com,Extreme-right
East Little Rock Times,fake-news,rightcenter011.png,United States,https://eastlittlerocktimes.com/,eastlittlerocktimes.com,Extreme-right
East Panhandle News,fake-news,rightcenter011.png,United States,https://eastpanhandlenews.com/,eastpanhandlenews.com,Extreme-right
East San Diego News,fake-news,rightcenter011.png,United States,https://eastsandiegonews.com/,eastsandiegonews.com,Extreme-right
East SBV Times,fake-news,rightcenter011.png,United States,https://eastsbvtimes.com/,eastsbvtimes.com,Extreme-right
East SFV Today,fake-news,rightcenter011.png,United States,https://eastsfvtoday.com/,eastsfvtoday.com,Extreme-right
East Sierra News,fake-news,rightcenter011.png,United States,https://eastsierranews.com/,eastsierranews.com,Extreme-right
East Ventura News,fake-news,rightcenter011.png,United States,https://eastventuranews.com/,eastventuranews.com,Extreme-right
East Volusia News,fake-news,rightcenter011.png,United States,https://eastvolusianews.com/,eastvolusianews.com,Extreme-right
Echo Check,fake-news,extremeright011.png,United States,https://echocheck.org/,echocheck.org,Extreme-right
Emerald Coast Times,fake-news,rightcenter011.png,United States,https://emeraldcoasttimes.com/,emeraldcoasttimes.com,Extreme-right
Emirates 24/7,fake-news,rightcenter051.png,United Arab Emirates,https://www.emirates247.com/,emirates247.com,Extreme-right
En Volve,fake-news,extremeright021.png,United States,https://en-volve.com/,en-volve.com,Extreme-right
End the Fed,fake-news,right011.png,United States,http://endthefed.org/,endthefed.org,Extreme-right
EuropeIsrael News,fake-news,right011.png,Israel,https://www.europe-israel.org/,europe-israel.org,Extreme-right
Everytown for Gun Safety,fake-news,left8.png,United States,https://everytownresearch.org,everytownresearch.org,Extreme-right
Evil.News,fake-news,extremeright021.png,United States,https://www.evil.news/,evil.news,Extreme-right
Experience Awareness (abcbusinessnews.com),fake-news,right021.png,United States,http://www.abcbusinessnews.com,abcbusinessnews.com,Extreme-right
Explain Life,fake-news,extremeright021.png,,https://explainlife.com,explainlife.com,Extreme-right
Exposing Government,fake-news,extremeright021.png,,http://www.exposinggovernment.com,exposinggovernment.com,Extreme-right
FactChecking Turkey,fake-news,right031.png,Turkey,http://factcheckingturkey.com/,factcheckingturkey.com,Extreme-right
Facts Wanted,fake-news,rightcenter011.png,Belize,https://factswanted.com,factswanted.com,Extreme-right
Family Research Council,fake-news,extremeright021.png,United States,https://www.frc.org/,frc.org,Extreme-right
Family Survival Headlines,fake-news,right011.png,United States,http://familysurvivalheadlines.com/,familysurvivalheadlines.com,Extreme-right
Fars News,fake-news,leftcenter05.png,Iran,https://en.farsnews.com/,en.farsnews.com,Extreme-right
Fash the Nation,fake-news,extremeright031.png,United States,http://fashthenation.com/,fashthenation.com,Extreme-right
Fayetteville Standard,fake-news,rightcenter011.png,United States,https://fayettevillestandard.com/,fayettevillestandard.com,Extreme-right
FBNewsCycle,fake-news,extremeright051.png,,http://fbnewscycle.com/,fbnewscycle.com,Extreme-right
Femalista,fake-news,left1.png,United States,https://www.femalista.com/,femalista.com,Extreme-right
Filming Cops,fake-news,left6.png,United States,http://filmingcops.com/,filmingcops.com,Extreme-right
First State Times,fake-news,rightcenter011.png,United States,https://firststatetimes.com/,firststatetimes.com,Extreme-right
FL24.net,fake-news,right011.png,Poland,https://fl24.net/,fl24.net,Extreme-right
Flag & Cross,fake-news,extremeright061.png,United States,https://flagandcross.com/,flagandcross.com,Extreme-right
Flex Mag,fake-news,extremeright011.png,Macedonia,http://www.usafortrumponline.com,usafortrumponline.com,Extreme-right
Focus on the Family,fake-news,extremeright051.png,United States,https://www.focusonthefamily.com/,focusonthefamily.com,Extreme-right
Foreign Policy Initiative,fake-news,rightcenter011.png,United States,https://foreignpolicyi.org/,foreignpolicyi.org,Extreme-right
For the Right News,fake-news,extremeright041.png,United States,https://www.fortherightnews.com/,fortherightnews.com,Extreme-right
Fort Smith Times,fake-news,rightcenter011.png,United States,https://fortsmithtimes.com/,fortsmithtimes.com,Extreme-right
Frank Speech (Mike Lindell),fake-news,right011.png,United States,https://www.frankspeech.com/,frankspeech.com,Extreme-right
Freedom First Network,fake-news,right011.png,United States,https://freedomfirstnetwork.com/,freedomfirstnetwork.com,Extreme-right
Freedom News Report,fake-news,right021.png,United States,https://freedomnewsreport.com,freedomnewsreport.com,Extreme-right
FreedomProject Media,fake-news,extremeright031.png,United States,https://www.freedomproject.com/,freedomproject.com,Extreme-right
FreeSpeech Front,fake-news,extremeright021.png,,http://www.free-speechfront.info/,free-speechfront.info,Extreme-right
Free West Media,fake-news,right051.png,Sweden,https://freewestmedia.com/,freewestmedia.com,Extreme-right
Fresno Leader,fake-news,rightcenter011.png,United States,https://fresnoleader.com/,fresnoleader.com,Extreme-right
Fria Tider (Free Times),fake-news,extremeright031.png,Sweden,https://www.friatider.se/,friatider.se,Extreme-right
Frontpage Magazine,fake-news,extremeright051.png,United States,https://www.frontpagemag.com/,frontpagemag.com,Extreme-right
Gadsden Today,fake-news,rightcenter011.png,United States,https://gadsdentoday.com/,gadsdentoday.com,Extreme-right
Gatestone Institute,fake-news,extremeright061.png,United States,https://www.gatestoneinstitute.org/,gatestoneinstitute.org,Extreme-right
Geller Report,fake-news,extremeright021.png,United States,https://gellerreport.com/,gellerreport.com,Extreme-right
Gem State Wire,fake-news,rightcenter011.png,United States,https://gemstatewire.com/,gemstatewire.com,Extreme-right
Gen Z Conservative,fake-news,extremeright051.png,United States,https://genzconservative.com/,genzconservative.com,Extreme-right
Georgia Mountain News,fake-news,rightcenter011.png,United States,https://georgiamountainnews.com/,georgiamountainnews.com,Extreme-right
GETTR,fake-news,right011.png,United States,https://gettr.com/,gettr.com,Extreme-right
Ghost.Report,fake-news,right041.png,United States,https://ghost.report/,ghost.report,Extreme-right
Girls Just Wanna Have Guns,fake-news,extremeright051.png,United States,https://girlsjustwannahaveguns.com/,girlsjustwannahaveguns.com,Extreme-right
Gnews,fake-news,right011.png,United States,https://gnews.org/,gnews.org,Extreme-right
GOD (Good Lord Above),fake-news,left2.png,United States,http://thegoodlordabove.com/,thegoodlordabove.com,Extreme-right
Godfather Politics,fake-news,extremeright031.png,United States,https://godfatherpolitics.com,godfatherpolitics.com,Extreme-right
Gold Country Today,fake-news,rightcenter011.png,United States,https://goldcountrytoday.com/,goldcountrytoday.com,Extreme-right
Golden State Today,fake-news,rightcenter011.png,United States,https://goldenstatetoday.com/,goldenstatetoday.com,Extreme-right
GoodGopher,fake-news,right061.png,United States,http://www.goodgopher.com/,goodgopher.com,Extreme-right
GOP.gov (House Republicans),fake-news,right011.png,United States,https://www.gop.gov,gop.gov,Extreme-right
Grain of Truth,fake-news,extremeright021.png,Canada,http://grainoftruth.ca/,grainoftruth.ca,Extreme-right
Grand Canyon Times,fake-news,rightcenter011.png,United States,https://grandcanyontimes.com/,grandcanyontimes.com,Extreme-right
Grand Junction Times,fake-news,rightcenter011.png,United States,https://grandjunctiontimes.com/,grandjunctiontimes.com,Extreme-right
Granma (Cuba),fake-news,extremeleft03.png,Cuba,http://en.granma.cu/,en.granma.cu,Extreme-left
Great American Daily,fake-news,extremeright031.png,United States,https://greatamericandaily.com/,greatamericandaily.com,Extreme-right
Great American Republic,fake-news,extremeright031.png,United States,https://greatamericanrepublic.com,greatamericanrepublic.com,Extreme-right
Gucmakale.com,fake-news,left1.png,United States,https://www.gucmakale.com/,gucmakale.com,Extreme-right
Gulf News,fake-news,rightcenter081.png,United Arab Emirates,https://gulfnews.com/,gulfnews.com,Extreme-right
Hal Turner Radio Show,fake-news,extremeright011.png,United States,https://halturnerradioshow.com/,halturnerradioshow.com,Extreme-right
Hang the Bankers,fake-news,extremeright041.png,,https://hangthebankers.com/,hangthebankers.com,Extreme-right
Hannity.com,fake-news,extremeright061.png,United States,https://hannity.com/,hannity.com,Extreme-right
Hartford Reporter,fake-news,rightcenter011.png,United States,https://hartfordreporter.com/,hartfordreporter.com,Extreme-right
Hawar News Agency,fake-news,extremeleft03.png,,https://en.hawarnews.org/,en.hawarnews.org,Extreme-left
Head Topics,fake-news,leftcenter04.png,,https://headtopics.com/us/#,headtopics.com,Extreme-right
Here Is The Evidence,fake-news,right041.png,United Kingdom,https://hereistheevidence.com/,hereistheevidence.com,Extreme-right
Hernando Reporter,fake-news,rightcenter011.png,United States,https://hernandoreporter.com/,hernandoreporter.com,Extreme-right
Heartland Institute,fake-news,right011.png,United States,https://www.heartland.org/,heartland.org,Extreme-right
Hogg Watch,fake-news,extremeright021.png,,http://www.hoggwatch.com,hoggwatch.com,Extreme-right
Honolulu Reporter,fake-news,rightcenter011.png,United States,https://honolulureporter.com/,honolulureporter.com,Extreme-right
Hot Springs Times,fake-news,rightcenter011.png,United States,https://hotspringstimes.com/,hotspringstimes.com,Extreme-right
Housatonic Valley News,fake-news,rightcenter011.png,United States,https://housatonicvalleynews.com/,housatonicvalleynews.com,Extreme-right
Huntsville Leader,fake-news,rightcenter011.png,United States,https://huntsvilleleader.com/,huntsvilleleader.com,Extreme-right
iHarare,fake-news,left2.png,Zimbabwe,https://iharare.com/,iharare.com,Extreme-right
I Hate the Media,fake-news,extremeright041.png,United States,https://www.ihatethemedia.com,ihatethemedia.com,Extreme-right
I Love My Freedom,fake-news,extremeright021.png,United States,https://ilovemyfreedom.org/,ilovemyfreedom.org,Extreme-right
I Hypocrite,fake-news,extremeright041.png,United States,http://ihypocrite.net,ihypocrite.net,Extreme-right
Illegal Alien Crime Report,fake-news,extremeright061.png,United States,https://www.illegalaliencrimereport.com,illegalaliencrimereport.com,Extreme-right
Illicit Info,fake-news,extremeright021.png,United States,https://illicitinfo.com,illicitinfo.com,Extreme-right
IMOwired,fake-news,extremeright021.png,,http://imowired.com/,imowired.com,Extreme-right
Imperial CA News,fake-news,rightcenter011.png,United States,https://imperialcanews.com/,imperialcanews.com,Extreme-right
InfoGalactic,fake-news,extremeright051.png,,https://infogalactic.com,infogalactic.com,Extreme-right
Independent Sentinel,fake-news,right011.png,United States,https://www.independentsentinel.com,independentsentinel.com,Extreme-right
Information Liberation,fake-news,extremeright061.png,United States,http://www.informationliberation.com/,informationliberation.com,Extreme-right
InfoRos,fake-news,right011.png,Russia,http://inforos.ru/,inforos.ru,Extreme-right
InfoScum,fake-news,leftcenter05.png,Canada,http://www.infoscum.com/,infoscum.com,Extreme-right
Institute for Historical Review,fake-news,extremeright011.png,United States,http://ihr.org/,ihr.org,Extreme-right
Interior Alaska News,fake-news,rightcenter011.png,United States,https://interioralaskanews.com/,interioralaskanews.com,Extreme-right
iPatriot,fake-news,right011.png,United States,https://ipatriot.com/,ipatriot.com,Extreme-right
Jefferson Reporter,fake-news,rightcenter011.png,United States,https://jeffersonreporter.com/,jeffersonreporter.com,Extreme-right
Joe for America,fake-news,extremeright051.png,United States,https://joeforamerica.com/,joeforamerica.com,Extreme-right
Jonesboro Times,fake-news,rightcenter011.png,United States,https://jonesborotimes.com/,jonesborotimes.com,Extreme-right
Judicial Watch,fake-news,extremeright051.png,United States,https://www.judicialwatch.org,judicialwatch.org,Extreme-right
Just the Facts,fake-news,right041.png,Ireland,https://www.justthefacts.org,justthefacts.org,Extreme-right
Just The News,fake-news,right011.png,United States,https://justthenews.com/,justthenews.com,Extreme-right
Kauai Sun,fake-news,rightcenter011.png,United States,https://kauaisun.com/,kauaisun.com,Extreme-right
Kent County Today,fake-news,rightcenter011.png,United States,https://kentcountytoday.com/,kentcountytoday.com,Extreme-right
Kern County Times,fake-news,rightcenter011.png,United States,https://kerncountytimes.com/,kerncountytimes.com,Extreme-right
Key West Reporter,fake-news,rightcenter011.png,United States,https://keywestreporter.com/,keywestreporter.com,Extreme-right
Kings County Times,fake-news,rightcenter011.png,United States,https://kingscountytimes.com/,kingscountytimes.com,Extreme-right
Knights Templar International,fake-news,extremeright031.png,United States,https://www.knightstemplarorder.com/,knightstemplarorder.com,Extreme-right
Korean Central News Agency,fake-news,extremeleft02.png,North Korea,http://www.kcna.kp/,kcna.kp,Extreme-left
LA Harbor News,fake-news,rightcenter011.png,United States,https://laharbornews.com/,laharbornews.com,Extreme-right
Lake Tahoe Sun,fake-news,rightcenter011.png,United States,https://laketahoesun.com/,laketahoesun.com,Extreme-right
Lancaster Courier,fake-news,left1.png,United States,https://www.lancastercourier.com/,lancastercourier.com,Extreme-right
Larimer News,fake-news,rightcenter011.png,United States,https://larimernews.com/,larimernews.com,Extreme-right
Last Frontier News,fake-news,rightcenter011.png,United States,https://lastfrontiernews.com/,lastfrontiernews.com,Extreme-right
LAX Leader,fake-news,rightcenter011.png,United States,https://laxleader.com/,laxleader.com,Extreme-right
Left Action,fake-news,extremeleft05.png,United States,http://leftaction.com/,leftaction.com,Extreme-left
Left Exposed,fake-news,extremeright031.png,,http://leftexposed.org/,leftexposed.org,Extreme-right
Lew Rockwell,fake-news,extremeright041.png,United States,https://www.lewrockwell.com/,lewrockwell.com,Extreme-right
Liberty Bell,fake-news,extremeright031.png,United States,https://www.libertybell.com/,libertybell.com,Extreme-right
Liberty Hangout,fake-news,extremeright031.png,United States,http://libertyhangout.org/,libertyhangout.org,Extreme-right
LibertyTalk.FM,fake-news,right011.png,United States,https://libertytalk.fm/,libertytalk.fm,Extreme-right
Liberty Unyielding,fake-news,right011.png,United States,https://www.libertynews.com/,libertynews.com,Extreme-right
Life News,fake-news,right011.png,United States,https://www.lifenews.com/,lifenews.com,Extreme-right
LifeSiteNews,fake-news,right011.png,Canada,https://www.lifesitenews.com/,lifesitenews.com,Extreme-right
Lindell TV,fake-news,right011.png,United States,https://lindelltv.com/,lindelltv.com,Extreme-right
Litchfield Hills Today,fake-news,rightcenter011.png,United States,https://litchfieldhillstoday.com/,litchfieldhillstoday.com,Extreme-right
LiveLeak,fake-news,rightcenter011.png,United Kingdom,https://www.liveleak.com/,liveleak.com,Extreme-right
London Web News,fake-news,extremeleft02.png,,http://londonwebnews.com/,londonwebnews.com,Extreme-left
Louder With Crowder,fake-news,right011.png,United States,https://www.louderwithcrowder.com,louderwithcrowder.com,Extreme-right
Lowe Delta News,fake-news,rightcenter011.png,United States,https://lowedeltanews.com/,lowedeltanews.com,Extreme-right
Lucianne.com,fake-news,right031.png,United States,https://www.lucianne.com/,lucianne.com,Extreme-right
